SOURCE,PATHWAY,link
PathBank,Antrafenine Action Pathway,https://pathbank.org/search?q=Antrafenine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Apoptotic DNA Fragmentation and Tissue Homeostasis,https://pathbank.org/search?q=Apoptotic%20DNA%20Fragmentation%20and%20Tissue%20Homeostasis&searcher=pathways&filter_species=Homo+sapiens
PathBank,Apparent Mineralocorticoid Excess Syndrome,https://pathbank.org/search?q=Apparent%20Mineralocorticoid%20Excess%20Syndrome&searcher=pathways&filter_species=Homo+sapiens
PathBank,Aprotinin Action Pathway,https://pathbank.org/search?q=Aprotinin%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Arachidonic Acid Metabolism,https://pathbank.org/search?q=Arachidonic%20Acid%20Metabolism&searcher=pathways&filter_species=Homo+sapiens
PathBank,Arbutamine Action Pathway,https://pathbank.org/search?q=Arbutamine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Ardeparin Action Pathway,https://pathbank.org/search?q=Ardeparin%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Argatroban Action Pathway,https://pathbank.org/search?q=Argatroban%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Arginine and Proline Metabolism,https://pathbank.org/search?q=Arginine%20and%20Proline%20Metabolism&searcher=pathways&filter_species=Homo+sapiens
PathBank,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),https://pathbank.org/search?q=Arginine%3A%20Glycine%20Amidinotransferase%20Deficiency%20%28AGAT%20Deficiency%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Argininemia,https://pathbank.org/search?q=Argininemia&searcher=pathways&filter_species=Homo+sapiens
PathBank,Argininosuccinic Aciduria,https://pathbank.org/search?q=Argininosuccinic%20Aciduria&searcher=pathways&filter_species=Homo+sapiens
PathBank,Aromatase Deficiency,https://pathbank.org/search?q=Aromatase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Aromatic L-Aminoacid Decarboxylase Deficiency,https://pathbank.org/search?q=Aromatic%20L-Aminoacid%20Decarboxylase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Arsenate Detoxification,https://pathbank.org/search?q=Arsenate%20Detoxification&searcher=pathways&filter_species=Homo+sapiens
PathBank,Artemether Metabolism Pathway,https://pathbank.org/search?q=Artemether%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Aspartate Metabolism,https://pathbank.org/search?q=Aspartate%20Metabolism&searcher=pathways&filter_species=Homo+sapiens
PathBank,Astemizole H1-Antihistamine Action,https://pathbank.org/search?q=Astemizole%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Atenolol Action Pathway,https://pathbank.org/search?q=Atenolol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Atorvastatin Action Pathway,https://pathbank.org/search?q=Atorvastatin%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Azatadine H1-Antihistamine Action,https://pathbank.org/search?q=Azatadine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Azathioprine Action Pathway,https://pathbank.org/search?q=Azathioprine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Azelastine H1-Antihistamine Action,https://pathbank.org/search?q=Azelastine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,BCR Signaling Pathway,https://pathbank.org/search?q=BCR%20Signaling%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,BCR-ABL Action in CML Pathogenesis,https://pathbank.org/search?q=BCR-ABL%20Action%20in%20CML%20Pathogenesis&searcher=pathways&filter_species=Homo+sapiens
PathBank,BTG Family Proteins and Cell Cycle Regulation,https://pathbank.org/search?q=BTG%20Family%20Proteins%20and%20Cell%20Cycle%20Regulation&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bafetinib Inhibition of BCR-ABL,https://pathbank.org/search?q=Bafetinib%20Inhibition%20of%20BCR-ABL&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bamipine H1-Antihistamine Action,https://pathbank.org/search?q=Bamipine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Benazepril Action Pathway,https://pathbank.org/search?q=Benazepril%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bendroflumethiazide Action Pathway,https://pathbank.org/search?q=Bendroflumethiazide%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Benzocaine Action Pathway,https://pathbank.org/search?q=Benzocaine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bepotastine H1-Antihistamine Action,https://pathbank.org/search?q=Bepotastine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Beta Oxidation of Very Long Chain Fatty Acids,https://pathbank.org/search?q=Beta%20Oxidation%20of%20Very%20Long%20Chain%20Fatty%20Acids&searcher=pathways&filter_species=Homo+sapiens
PathBank,Betahistine H1-Antihistamine Action,https://pathbank.org/search?q=Betahistine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Betaine Metabolism,https://pathbank.org/search?q=Betaine%20Metabolism&searcher=pathways&filter_species=Homo+sapiens
PathBank,Betaxolol Action Pathway,https://pathbank.org/search?q=Betaxolol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Betazole Action Pathway,https://pathbank.org/search?q=Betazole%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bevacizumab Action Pathway,https://pathbank.org/search?q=Bevacizumab%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bevantolol Action Pathway,https://pathbank.org/search?q=Bevantolol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bilastine H1-Antihistamine Action,https://pathbank.org/search?q=Bilastine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bile Acid Biosynthesis,https://pathbank.org/search?q=Bile%20Acid%20Biosynthesis&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bile Acid Direct Signalling Pathway (1),https://pathbank.org/search?q=Bile%20Acid%20Direct%20Signalling%20Pathway%20%281%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bile Acid Direct Signalling Pathway (2),https://pathbank.org/search?q=Bile%20Acid%20Direct%20Signalling%20Pathway%20%282%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bile Acid Indirect Signalling Pathway,https://pathbank.org/search?q=Bile%20Acid%20Indirect%20Signalling%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Biotin Metabolism,https://pathbank.org/search?q=Biotin%20Metabolism&searcher=pathways&filter_species=Homo+sapiens
PathBank,Biotinidase Deficiency,https://pathbank.org/search?q=Biotinidase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bisoprolol Action Pathway,https://pathbank.org/search?q=Bisoprolol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bivalirudin Action Pathway,https://pathbank.org/search?q=Bivalirudin%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bloch Pathway (Cholesterol Biosynthesis),https://pathbank.org/search?q=Bloch%20Pathway%20%28Cholesterol%20Biosynthesis%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Blue Diaper Syndrome,https://pathbank.org/search?q=Blue%20Diaper%20Syndrome&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bopindolol Action Pathway,https://pathbank.org/search?q=Bopindolol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bosutinib Inhibition of BCR-ABL,https://pathbank.org/search?q=Bosutinib%20Inhibition%20of%20BCR-ABL&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bromfenac Action Pathway,https://pathbank.org/search?q=Bromfenac%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bromodiphenhydramine H1-Antihistamine Action,https://pathbank.org/search?q=Bromodiphenhydramine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Brompheniramine H1-Antihistamine Action,https://pathbank.org/search?q=Brompheniramine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Buclizine H1-Antihistamine Action,https://pathbank.org/search?q=Buclizine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bumetanide Action Pathway,https://pathbank.org/search?q=Bumetanide%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bupivacaine Action Pathway,https://pathbank.org/search?q=Bupivacaine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Bupranolol Action Pathway,https://pathbank.org/search?q=Bupranolol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Buprenorphine Action Pathway,https://pathbank.org/search?q=Buprenorphine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Butyrate Metabolism,https://pathbank.org/search?q=Butyrate%20Metabolism&searcher=pathways&filter_species=Homo+sapiens
PathBank,CD40L Signalling Pathway,https://pathbank.org/search?q=CD40L%20Signalling%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,CHILD Syndrome,https://pathbank.org/search?q=CHILD%20Syndrome&searcher=pathways&filter_species=Homo+sapiens
PathBank,CXCR4 Signaling Pathway,https://pathbank.org/search?q=CXCR4%20Signaling%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cadmium Induces DNA Synthesis and Proliferation in Macrophages,https://pathbank.org/search?q=Cadmium%20Induces%20DNA%20Synthesis%20and%20Proliferation%20in%20Macrophages&searcher=pathways&filter_species=Homo+sapiens
PathBank,Caffeine Metabolism,https://pathbank.org/search?q=Caffeine%20Metabolism&searcher=pathways&filter_species=Homo+sapiens
PathBank,Canavan Disease,https://pathbank.org/search?q=Canavan%20Disease&searcher=pathways&filter_species=Homo+sapiens
PathBank,Candesartan Action Pathway,https://pathbank.org/search?q=Candesartan%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Capecitabine Action Pathway,https://pathbank.org/search?q=Capecitabine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Capecitabine Metabolism Pathway,https://pathbank.org/search?q=Capecitabine%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Captopril Action Pathway,https://pathbank.org/search?q=Captopril%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carbamazepine Metabolism Pathway,https://pathbank.org/search?q=Carbamazepine%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carbamoyl Phosphate Synthetase Deficiency,https://pathbank.org/search?q=Carbamoyl%20Phosphate%20Synthetase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carbinoxamine H1-Antihistamine Action,https://pathbank.org/search?q=Carbinoxamine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cardiolipin Biosynthesis,https://pathbank.org/search?q=Cardiolipin%20Biosynthesis&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cardiolipin Biosynthesis (Barth Syndrome),https://pathbank.org/search?q=Cardiolipin%20Biosynthesis%20%28Barth%20Syndrome%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carfentanil Action Pathway,https://pathbank.org/search?q=Carfentanil%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carnitine Palmitoyl Transferase Deficiency I,https://pathbank.org/search?q=Carnitine%20Palmitoyl%20Transferase%20Deficiency%20I&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carnitine Palmitoyl Transferase Deficiency II,https://pathbank.org/search?q=Carnitine%20Palmitoyl%20Transferase%20Deficiency%20II&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carnitine Synthesis,https://pathbank.org/search?q=Carnitine%20Synthesis&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carnitine-Acylcarnitine Translocase Deficiency,https://pathbank.org/search?q=Carnitine-Acylcarnitine%20Translocase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,"Carnosinuria, Carnosinemia",https://pathbank.org/search?q=Carnosinuria%2C%20Carnosinemia&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carprofen Action Pathway,https://pathbank.org/search?q=Carprofen%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carteolol Action Pathway,https://pathbank.org/search?q=Carteolol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Carvedilol Action Pathway,https://pathbank.org/search?q=Carvedilol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Catecholamine Biosynthesis,https://pathbank.org/search?q=Catecholamine%20Biosynthesis&searcher=pathways&filter_species=Homo+sapiens
PathBank,Celecoxib Action Pathway,https://pathbank.org/search?q=Celecoxib%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Celecoxib Metabolism Pathway,https://pathbank.org/search?q=Celecoxib%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cerebrotendinous Xanthomatosis (CTX),https://pathbank.org/search?q=Cerebrotendinous%20Xanthomatosis%20%28CTX%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cerivastatin Action Pathway,https://pathbank.org/search?q=Cerivastatin%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cetirizine H1-Antihistamine Action,https://pathbank.org/search?q=Cetirizine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Chlorcyclizine H1-Antihistamine Action,https://pathbank.org/search?q=Chlorcyclizine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Chloroprocaine Action Pathway,https://pathbank.org/search?q=Chloroprocaine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Chloropyramine H1-Antihistamine Action,https://pathbank.org/search?q=Chloropyramine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Chlorothiazide Action Pathway,https://pathbank.org/search?q=Chlorothiazide%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Chlorphenamine H1-Antihistamine Action,https://pathbank.org/search?q=Chlorphenamine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Chlorphenoxamine H1-Antihistamine Action,https://pathbank.org/search?q=Chlorphenoxamine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Chlorthalidone Action Pathway,https://pathbank.org/search?q=Chlorthalidone%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cholesteryl Ester Storage Disease,https://pathbank.org/search?q=Cholesteryl%20Ester%20Storage%20Disease&searcher=pathways&filter_species=Homo+sapiens
PathBank,"Chondrodysplasia Punctata II, X-Linked Dominant (CDPX2)",https://pathbank.org/search?q=Chondrodysplasia%20Punctata%20II%2C%20X-Linked%20Dominant%20%28CDPX2%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cilazapril Action Pathway,https://pathbank.org/search?q=Cilazapril%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cilostazol Action Pathway,https://pathbank.org/search?q=Cilostazol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cimetidine Action Pathway,https://pathbank.org/search?q=Cimetidine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cinnarizine H1-Antihistamine Action,https://pathbank.org/search?q=Cinnarizine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Circadian Rhythms,https://pathbank.org/search?q=Circadian%20Rhythms&searcher=pathways&filter_species=Homo+sapiens
PathBank,Citalopram Action Pathway,https://pathbank.org/search?q=Citalopram%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Citalopram Metabolism Pathway,https://pathbank.org/search?q=Citalopram%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Citric Acid Cycle,https://pathbank.org/search?q=Citric%20Acid%20Cycle&searcher=pathways&filter_species=Homo+sapiens
PathBank,Citrullinemia Type I,https://pathbank.org/search?q=Citrullinemia%20Type%20I&searcher=pathways&filter_species=Homo+sapiens
PathBank,Classical Complement Pathway,https://pathbank.org/search?q=Classical%20Complement%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Clemastine H1-Antihistamine Action,https://pathbank.org/search?q=Clemastine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Clocinizine H1-Antihistamine Action,https://pathbank.org/search?q=Clocinizine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Clomipramine Metabolism Pathway,https://pathbank.org/search?q=Clomipramine%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Clopidogrel Action Pathway,https://pathbank.org/search?q=Clopidogrel%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Clopidogrel Metabolism Pathway,https://pathbank.org/search?q=Clopidogrel%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Coagulation,https://pathbank.org/search?q=Coagulation&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cocaine Action Pathway,https://pathbank.org/search?q=Cocaine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Codeine Action Pathway,https://pathbank.org/search?q=Codeine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Codeine Metabolism Pathway,https://pathbank.org/search?q=Codeine%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Complement Pathway,https://pathbank.org/search?q=Complement%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Congenital Bile Acid Synthesis Defect Type II,https://pathbank.org/search?q=Congenital%20Bile%20Acid%20Synthesis%20Defect%20Type%20II&searcher=pathways&filter_species=Homo+sapiens
PathBank,Congenital Bile Acid Synthesis Defect Type III,https://pathbank.org/search?q=Congenital%20Bile%20Acid%20Synthesis%20Defect%20Type%20III&searcher=pathways&filter_species=Homo+sapiens
PathBank,Congenital Disorder of Glycosylation CDG-IId,https://pathbank.org/search?q=Congenital%20Disorder%20of%20Glycosylation%20CDG-IId&searcher=pathways&filter_species=Homo+sapiens
PathBank,Congenital Erythropoietic Porphyria (CEP) or Gunther Disease,https://pathbank.org/search?q=Congenital%20Erythropoietic%20Porphyria%20%28CEP%29%20or%20Gunther%20Disease&searcher=pathways&filter_species=Homo+sapiens
PathBank,Congenital Lactic Acidosis,https://pathbank.org/search?q=Congenital%20Lactic%20Acidosis&searcher=pathways&filter_species=Homo+sapiens
PathBank,Congenital Lipoid Adrenal Hyperplasia (CLAH) or Lipoid CAH,https://pathbank.org/search?q=Congenital%20Lipoid%20Adrenal%20Hyperplasia%20%28CLAH%29%20or%20Lipoid%20CAH&searcher=pathways&filter_species=Homo+sapiens
PathBank,Corticosterone Methyl Oxidase I Deficiency (CMO I),https://pathbank.org/search?q=Corticosterone%20Methyl%20Oxidase%20I%20Deficiency%20%28CMO%20I%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Corticosterone Methyl Oxidase II Deficiency (CMO II),https://pathbank.org/search?q=Corticosterone%20Methyl%20Oxidase%20II%20Deficiency%20%28CMO%20II%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Corticotropin Activation of Cortisol Production,https://pathbank.org/search?q=Corticotropin%20Activation%20of%20Cortisol%20Production&searcher=pathways&filter_species=Homo+sapiens
PathBank,"Creatine Deficiency, Guanidinoacetate Methyltransferase Deficiency",https://pathbank.org/search?q=Creatine%20Deficiency%2C%20Guanidinoacetate%20Methyltransferase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cyclizine H1-Antihistamine Action,https://pathbank.org/search?q=Cyclizine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cyclophosphamide Action Pathway,https://pathbank.org/search?q=Cyclophosphamide%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cyclophosphamide Metabolism Pathway,https://pathbank.org/search?q=Cyclophosphamide%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cyclothiazide Action Pathway,https://pathbank.org/search?q=Cyclothiazide%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cyproheptadine H1-Antihistamine Action,https://pathbank.org/search?q=Cyproheptadine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cystathionine beta-Synthase Deficiency,https://pathbank.org/search?q=Cystathionine%20beta-Synthase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cysteine Metabolism,https://pathbank.org/search?q=Cysteine%20Metabolism&searcher=pathways&filter_species=Homo+sapiens
PathBank,"Cystinosis, Ocular Nonnephropathic",https://pathbank.org/search?q=Cystinosis%2C%20Ocular%20Nonnephropathic&searcher=pathways&filter_species=Homo+sapiens
PathBank,Cystinuria,https://pathbank.org/search?q=Cystinuria&searcher=pathways&filter_species=Homo+sapiens
PathBank,D-Glyceric Acidura,https://pathbank.org/search?q=D-Glyceric%20Acidura&searcher=pathways&filter_species=Homo+sapiens
PathBank,D4-GDI Signaling Pathway,https://pathbank.org/search?q=D4-GDI%20Signaling%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,DOPA-Responsive Dystonia,https://pathbank.org/search?q=DOPA-Responsive%20Dystonia&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dasatinib Inhibition of BCR-ABL,https://pathbank.org/search?q=Dasatinib%20Inhibition%20of%20BCR-ABL&searcher=pathways&filter_species=Homo+sapiens
PathBank,De Novo Triacylglycerol Biosynthesis,https://pathbank.org/search?q=De%20Novo%20Triacylglycerol%20Biosynthesis&searcher=pathways&filter_species=Homo+sapiens
PathBank,Degradation of Superoxides,https://pathbank.org/search?q=Degradation%20of%20Superoxides&searcher=pathways&filter_species=Homo+sapiens
PathBank,Deptropine H1-Antihistamine Action,https://pathbank.org/search?q=Deptropine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Desipramine Action Pathway,https://pathbank.org/search?q=Desipramine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Desipramine Metabolism Pathway,https://pathbank.org/search?q=Desipramine%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Desloratadine H1-Antihistamine Action,https://pathbank.org/search?q=Desloratadine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Desmosterolosis,https://pathbank.org/search?q=Desmosterolosis&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dexbrompheniramine H1-Antihistamine Action,https://pathbank.org/search?q=Dexbrompheniramine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dexchlorpheniramine H1-Antihistamine Action,https://pathbank.org/search?q=Dexchlorpheniramine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dezocine Action Pathway,https://pathbank.org/search?q=Dezocine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dibucaine Action Pathway,https://pathbank.org/search?q=Dibucaine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Diclofenac Action Pathway,https://pathbank.org/search?q=Diclofenac%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dicoumarol Action Pathway,https://pathbank.org/search?q=Dicoumarol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dicumarol Action Pathway,https://pathbank.org/search?q=Dicumarol%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Diflunisal Action Pathway,https://pathbank.org/search?q=Diflunisal%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dihydromorphine Action Pathway,https://pathbank.org/search?q=Dihydromorphine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dihydropyrimidinase Deficiency,https://pathbank.org/search?q=Dihydropyrimidinase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),https://pathbank.org/search?q=Dihydropyrimidine%20Dehydrogenase%20Deficiency%20%28DHPD%29&searcher=pathways&filter_species=Homo+sapiens
PathBank,Diltiazem Action Pathway,https://pathbank.org/search?q=Diltiazem%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dimethylglycine Dehydrogenase Deficiency,https://pathbank.org/search?q=Dimethylglycine%20Dehydrogenase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dimethylthiambutene Action Pathway,https://pathbank.org/search?q=Dimethylthiambutene%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dimetindene H1-Antihistamine Action,https://pathbank.org/search?q=Dimetindene%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Diphenhydramine H1-Antihistamine Action,https://pathbank.org/search?q=Diphenhydramine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Diphenoxylate Action Pathway,https://pathbank.org/search?q=Diphenoxylate%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Diphenylpyraline H1-Antihistamine Action,https://pathbank.org/search?q=Diphenylpyraline%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Disopyramide Action Pathway,https://pathbank.org/search?q=Disopyramide%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Disulfiram Action Pathway,https://pathbank.org/search?q=Disulfiram%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dobutamine Action Pathway,https://pathbank.org/search?q=Dobutamine%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Docetaxel Action Pathway,https://pathbank.org/search?q=Docetaxel%20Action%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dopamine Activation of Neurological Reward System,https://pathbank.org/search?q=Dopamine%20Activation%20of%20Neurological%20Reward%20System&searcher=pathways&filter_species=Homo+sapiens
PathBank,Dopamine beta-Hydroxylase Deficiency,https://pathbank.org/search?q=Dopamine%20beta-Hydroxylase%20Deficiency&searcher=pathways&filter_species=Homo+sapiens
PathBank,Doxepin H1-Antihistamine Action,https://pathbank.org/search?q=Doxepin%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,Doxepin Metabolism Pathway,https://pathbank.org/search?q=Doxepin%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Doxorubicin Metabolism Pathway,https://pathbank.org/search?q=Doxorubicin%20Metabolism%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,Doxylamine H1-Antihistamine Action,https://pathbank.org/search?q=Doxylamine%20H1-Antihistamine%20Action&searcher=pathways&filter_species=Homo+sapiens
PathBank,EGF Signalling Pathway,https://pathbank.org/search?q=EGF%20Signalling%20Pathway&searcher=pathways&filter_species=Homo+sapiens
PathBank,EPO Signaling Pathway,https://pathbank.org/search?q=EPO%20Signaling%20Pathway&searcher=pathways&filter_species=Homo+sapiens
